index,sourcetype,EventCode,Event_Description,timestamp,User,badge_access
security,win*,1181,,2023-06-01 21:09:11.228131,,0
security,history_access,,Access,2023-05-30 04:29:11.228133,,0
security,win*,2109,,2023-06-02 00:46:11.228135,,1
security,win*,2929,,2023-05-31 21:32:11.228137,,1
security,history_access,,Access,2023-06-02 20:44:11.228139,,1
security,win*,3115,,2023-06-01 03:24:11.228141,,0
security,win*,1003,,2023-05-31 08:46:11.228143,,0
security,history_access,,Access,2023-05-29 16:30:11.228145,,1
security,history_access,,Access,2023-05-29 12:27:11.228147,,1
security,win*,3181,,2023-05-31 17:03:11.228148,,1
security,history_access,,Access,2023-05-30 23:12:11.228150,,0
security,win*,4543,,2023-05-28 12:45:11.228152,,0
security,history_access,,Access,2023-05-31 14:43:11.228155,,0
security,win*,2304,,2023-05-30 23:18:11.228156,,1
security,history_access,,Access,2023-05-29 20:35:11.228159,,1
security,win*,4525,,2023-05-31 07:48:11.228160,,1
security,win*,2421,,2023-05-30 08:49:11.228163,,1
security,history_access,,Access,2023-05-30 23:57:11.228165,,1
security,win*,3512,,2023-05-28 15:19:11.228167,,1
security,history_access,,Access,2023-05-27 23:49:11.228169,,0
security,history_access,,Access,2023-05-29 01:50:11.228171,,1
security,history_access,,Access,2023-05-27 19:54:11.228172,,1
security,win*,4622,,2023-05-28 11:26:11.228174,,0
security,win*,2919,,2023-06-01 15:32:11.228176,,1
security,history_access,,Access,2023-06-01 20:13:11.228178,,0
security,win*,1085,,2023-05-31 21:38:11.228180,,1
security,history_access,,Access,2023-05-28 16:23:11.228182,,0
security,win*,3501,,2023-06-01 17:06:11.228184,,0
security,history_access,,Access,2023-05-28 16:08:11.228186,,0
security,win*,3667,,2023-06-03 11:47:11.228188,,0
security,history_access,,Access,2023-06-02 20:40:11.228190,,0
security,win*,1379,,2023-05-28 13:18:11.228192,,1
security,history_access,,Access,2023-05-28 05:41:11.228194,,1
security,history_access,,Access,2023-06-03 10:18:11.228196,,0
security,history_access,,Access,2023-05-30 04:05:11.228197,,0
security,history_access,,Access,2023-06-01 23:33:11.228199,,1
security,win*,4602,,2023-05-27 17:53:11.228201,,0
security,history_access,,Access,2023-05-29 04:42:11.228203,,1
security,history_access,,Access,2023-05-27 19:00:11.228205,,0
security,history_access,,Access,2023-05-29 18:42:11.228206,,0
security,history_access,,Access,2023-06-01 08:06:11.228208,,1
security,win*,4007,,2023-06-02 12:37:11.228210,,1
security,win*,2152,,2023-05-31 19:22:11.228212,,0
security,win*,1152,,2023-05-29 15:07:11.228214,,0
security,win*,1542,,2023-05-31 07:04:11.228216,,1
security,win*,1076,,2023-05-28 06:21:11.228218,,1
security,win*,1405,,2023-06-03 00:10:11.228220,,1
security,history_access,,Access,2023-06-01 14:22:11.228222,,0
security,history_access,,Access,2023-05-29 22:14:11.228224,,0
security,history_access,,Access,2023-05-30 21:30:11.228226,,0
security,win*,846,,2023-05-28 15:55:11.228228,,0
security,history_access,,Access,2023-06-02 19:34:11.228230,,0
security,win*,2451,,2023-06-01 02:44:11.228232,,1
security,history_access,,Access,2023-05-30 15:54:11.228234,,1
security,win*,3210,,2023-06-02 13:07:11.228236,,0
security,win*,2009,,2023-05-29 09:36:11.228238,,1
security,history_access,,Access,2023-06-01 13:00:11.228240,,1
security,history_access,,Access,2023-05-30 01:31:11.228243,,1
security,history_access,,Access,2023-05-31 00:42:11.228244,,1
security,history_access,,Access,2023-06-03 14:30:11.228246,,1
security,win*,1055,,2023-05-28 01:32:11.228248,,1
security,win*,993,,2023-05-31 12:04:11.228250,,0
security,win*,4079,,2023-06-03 04:42:11.228253,,1
security,win*,1380,,2023-06-02 11:25:11.228255,,0
security,win*,3857,,2023-05-28 17:08:11.228257,,1
security,win*,3905,,2023-05-28 00:11:11.228259,,1
security,history_access,,Access,2023-06-02 20:21:11.228261,,0
security,win*,3683,,2023-06-01 21:00:11.228263,,0
security,win*,1504,,2023-05-31 16:52:11.228265,,0
security,history_access,,Access,2023-05-29 02:34:11.228267,,0
security,win*,593,,2023-05-30 11:58:11.228269,,0
security,history_access,,Access,2023-05-29 10:01:11.228271,,1
security,win*,1680,,2023-05-27 17:01:11.228273,,1
security,win*,1264,,2023-05-29 13:30:11.228275,,1
security,history_access,,Access,2023-05-28 22:08:11.228277,,0
security,history_access,,Access,2023-06-02 00:18:11.228278,,1
security,win*,3798,,2023-05-28 19:01:11.228280,,0
security,history_access,,Access,2023-05-28 23:16:11.228282,,1
security,win*,3361,,2023-05-31 00:16:11.228284,,0
security,history_access,,Access,2023-05-30 01:36:11.228286,,1
security,history_access,,Access,2023-05-29 23:07:11.228288,,0
security,win*,4038,,2023-05-28 06:07:11.228290,,0
security,history_access,,Access,2023-05-31 00:00:11.228292,,1
security,history_access,,Access,2023-06-01 15:19:11.228294,,1
security,history_access,,Access,2023-05-29 02:01:11.228296,,1
security,history_access,,Access,2023-06-03 07:11:11.228297,,0
security,win*,2191,,2023-06-03 11:34:11.228299,,0
security,win*,2791,,2023-05-31 08:29:11.228301,,1
security,history_access,,Access,2023-05-30 07:07:11.228303,,1
security,history_access,,Access,2023-05-31 02:21:11.228306,,0
security,history_access,,Access,2023-06-01 01:07:11.228308,,0
security,history_access,,Access,2023-05-30 13:44:11.228310,,1
security,win*,3164,,2023-05-30 01:15:11.228311,,1
security,win*,2309,,2023-06-01 05:28:11.228314,,0
security,win*,2549,,2023-05-30 10:45:11.228316,,0
security,win*,3071,,2023-05-31 06:25:11.228318,,0
security,history_access,,Access,2023-05-31 16:02:11.228320,,1
security,win*,4500,,2023-05-30 02:39:11.228322,,1
security,win*,799,,2023-06-01 10:19:11.228324,,1
security,win*,3437,,2023-06-03 05:20:11.228326,,1
security,win*,3782,,2023-06-02 16:58:11.228329,,1
security,history_access,,Access,2023-06-03 04:23:11.228331,,0
security,history_access,,Access,2023-06-01 15:34:11.228333,,1
security,win*,4272,,2023-06-01 02:15:11.228334,,0
security,win*,1499,,2023-05-31 19:47:11.228337,,1
security,history_access,,Access,2023-06-01 04:55:11.228339,,1
security,history_access,,Access,2023-05-28 00:59:11.228341,,1
security,history_access,,Access,2023-06-02 23:03:11.228342,,0
security,history_access,,Access,2023-05-31 21:56:11.228344,,1
security,history_access,,Access,2023-05-28 05:06:11.228346,,1
security,history_access,,Access,2023-06-02 09:41:11.228347,,0
security,history_access,,Access,2023-05-30 10:19:11.228349,,1
security,win*,1318,,2023-05-28 12:31:11.228351,,1
security,history_access,,Access,2023-05-29 16:13:11.228353,,1
security,win*,3515,,2023-05-28 13:33:11.228355,,1
security,history_access,,Access,2023-05-29 08:53:11.228357,,0
security,history_access,,Access,2023-06-01 20:13:11.228359,,0
security,history_access,,Access,2023-05-29 01:47:11.228361,,0
security,history_access,,Access,2023-06-02 16:31:11.228362,,1
security,win*,4462,,2023-06-02 07:36:11.228364,,0
security,win*,1689,,2023-05-27 23:43:11.228366,,1
security,win*,4481,,2023-06-01 21:00:11.228368,,0
security,history_access,,Access,2023-05-31 22:29:11.228370,,0
security,history_access,,Access,2023-06-01 10:18:11.228372,,0
security,win*,631,,2023-05-30 21:59:11.228374,,1
security,win*,2335,,2023-06-02 05:31:11.228376,,1
security,win*,4261,,2023-06-02 16:21:11.228378,,1
security,history_access,,Access,2023-06-01 15:30:11.228380,,1
security,history_access,,Access,2023-05-30 21:21:11.228382,,0
security,win*,1156,,2023-06-03 14:04:11.228384,,0
security,win*,2874,,2023-06-02 08:07:11.228386,,1
security,win*,1147,,2023-06-01 13:36:11.228388,,1
security,win*,3833,,2023-06-02 13:59:11.228390,,1
security,win*,3925,,2023-06-03 06:49:11.228392,,1
security,win*,4176,,2023-05-31 20:36:11.228394,,1
security,history_access,,Access,2023-05-31 16:34:11.228398,,1
security,win*,576,,2023-05-29 14:12:11.228399,,1
security,win*,3428,,2023-06-01 17:59:11.228401,,1
security,history_access,,Access,2023-06-03 07:40:11.228403,,1
security,win*,2328,,2023-06-03 07:14:11.228405,,0
security,history_access,,Access,2023-06-02 18:49:11.228407,,0
security,win*,3730,,2023-06-02 07:02:11.228409,,1
security,win*,1811,,2023-05-31 18:27:11.228411,,0
security,history_access,,Access,2023-05-27 19:25:11.228413,,1
security,win*,2290,,2023-06-03 13:37:11.228415,,1
security,history_access,,Access,2023-05-31 22:03:11.228417,,1
security,win*,1991,,2023-05-30 11:46:11.228419,,0
security,history_access,,Access,2023-06-01 06:13:11.228421,,0
security,win*,4084,,2023-06-02 23:40:11.228423,,1
security,history_access,,Access,2023-05-30 04:47:11.228425,,0
security,win*,3590,,2023-05-29 15:54:11.228427,,1
security,history_access,,Access,2023-06-01 08:17:11.228429,,0
security,history_access,,Access,2023-06-02 19:59:11.228431,,0
security,history_access,,Access,2023-05-28 07:53:11.228432,,0
security,history_access,,Access,2023-05-31 09:14:11.228434,,1
security,win*,3529,,2023-05-31 10:10:11.228436,,0
security,history_access,,Access,2023-06-03 09:12:11.228438,,0
security,win*,1082,,2023-05-31 21:45:11.228440,,0
security,win*,1872,,2023-05-27 17:52:11.228442,,0
security,win*,868,,2023-06-03 10:34:11.228444,,1
security,win*,2973,,2023-06-03 08:32:11.228446,,1
security,win*,4085,,2023-06-03 12:20:11.228448,,1
security,history_access,,Access,2023-05-29 16:58:11.228450,,1
security,win*,3485,,2023-05-29 03:38:11.228452,,0
security,history_access,,Access,2023-06-01 00:26:11.228454,,0
security,history_access,,Access,2023-05-29 10:02:11.228456,,1
security,history_access,,Access,2023-05-27 18:02:11.228458,,0
security,history_access,,Access,2023-05-30 14:41:11.228459,,1
security,history_access,,Access,2023-05-30 00:12:11.228462,,1
security,history_access,,Access,2023-05-31 19:41:11.228464,,0
security,history_access,,Access,2023-06-02 12:29:11.228466,,0
security,history_access,,Access,2023-06-02 13:24:11.228468,,0
security,history_access,,Access,2023-06-02 13:54:11.228469,,1
security,win*,4406,,2023-05-31 00:29:11.228471,,1
security,history_access,,Access,2023-06-02 20:28:11.228473,,1
security,history_access,,Access,2023-06-03 08:25:11.228475,,1
security,win*,3788,,2023-06-01 09:37:11.228477,,1
security,history_access,,Access,2023-06-02 04:17:11.228479,,0
security,history_access,,Access,2023-05-29 10:30:11.228481,,1
security,win*,1947,,2023-05-27 18:46:11.228482,,1
security,win*,2675,,2023-05-29 03:49:11.228485,,1
security,win*,2830,,2023-05-27 23:25:11.228487,,0
security,history_access,,Access,2023-05-28 09:06:11.228489,,0
security,history_access,,Access,2023-05-27 21:40:11.228491,,1
security,history_access,,Access,2023-06-03 11:35:11.228493,,1
security,history_access,,Access,2023-05-31 22:33:11.228495,,0
security,history_access,,Access,2023-05-29 01:31:11.228497,,1
security,history_access,,Access,2023-05-29 21:47:11.228499,,0
security,history_access,,Access,2023-06-01 02:54:11.228500,,0
security,win*,914,,2023-05-30 18:03:11.228502,,1
security,win*,3347,,2023-05-31 12:45:11.228504,,0
security,win*,2661,,2023-05-30 04:22:11.228506,,1
security,win*,3883,,2023-06-01 09:35:11.228508,,0
security,history_access,,Access,2023-05-27 22:54:11.228511,,0
security,win*,3402,,2023-05-31 15:42:11.228512,,1
security,history_access,,Access,2023-05-28 04:41:11.228514,,1
security,win*,2114,,2023-05-31 10:11:11.228516,,1
security,win*,1566,,2023-05-30 19:36:11.228518,,1
security,win*,4081,,2023-05-30 12:13:11.228520,,1
security,history_access,,Access,2023-05-30 01:54:11.228522,,0
security,history_access,,Access,2023-05-30 03:29:11.228524,,1
security,win*,2962,,2023-06-02 13:19:11.228526,,0
security,history_access,,Access,2023-06-03 05:42:11.228528,,1
security,history_access,,Access,2023-05-28 18:45:11.228530,,1
security,history_access,,Access,2023-05-30 17:02:11.228532,,1
security,history_access,,Access,2023-05-30 08:04:11.228533,,0
security,history_access,,Access,2023-06-02 01:09:11.228535,,1
security,history_access,,Access,2023-05-28 11:02:11.228537,,0
security,history_access,,Access,2023-06-02 04:38:11.228538,,0
security,win*,4328,,2023-05-30 02:11:11.228540,,0
security,history_access,,Access,2023-05-28 20:16:11.228542,,1
security,win*,1450,,2023-05-31 04:43:11.228544,,1
security,win*,2430,,2023-05-29 17:54:11.228546,,1
security,history_access,,Access,2023-05-30 15:15:11.228549,,1
security,history_access,,Access,2023-05-28 00:32:11.228551,,1
security,win*,3343,,2023-06-02 22:37:11.228553,,0
security,history_access,,Access,2023-05-30 07:52:11.228555,,1
security,history_access,,Access,2023-05-28 06:07:11.228557,,0
security,history_access,,Access,2023-05-31 06:38:11.228558,,1
security,history_access,,Access,2023-05-28 12:17:11.228560,,1
security,history_access,,Access,2023-06-03 11:25:11.228562,,0
security,win*,3141,,2023-06-01 06:59:11.228564,,1
security,history_access,,Access,2023-05-31 08:02:11.228566,,0
security,history_access,,Access,2023-05-31 19:01:11.228568,,1
security,win*,960,,2023-06-02 17:20:11.228570,,0
security,win*,2547,,2023-05-28 07:55:11.228572,,0
security,win*,2060,,2023-06-02 11:56:11.228574,,0
security,history_access,,Access,2023-05-28 07:25:11.228576,,0
security,history_access,,Access,2023-05-30 12:09:11.228578,,1
security,history_access,,Access,2023-05-28 23:53:11.228580,,0
security,history_access,,Access,2023-06-02 04:43:11.228581,,1
security,history_access,,Access,2023-05-31 22:42:11.228583,,1
security,win*,2874,,2023-05-31 04:50:11.228585,,0
security,win*,1942,,2023-05-29 08:24:11.228587,,1
security,history_access,,Access,2023-05-31 04:21:11.228589,,0
security,history_access,,Access,2023-06-01 04:38:11.228591,,1
security,history_access,,Access,2023-06-02 16:35:11.228593,,1
security,win*,2694,,2023-05-30 18:50:11.228594,,1
security,history_access,,Access,2023-05-31 11:42:11.228596,,0
security,win*,4097,,2023-05-28 11:42:11.228598,,1
security,history_access,,Access,2023-05-28 00:02:11.228600,,1
security,history_access,,Access,2023-05-28 17:35:11.228602,,1
security,win*,1018,,2023-06-01 05:36:11.228604,,1
security,win*,1156,,2023-06-01 19:12:11.228606,,1
security,history_access,,Access,2023-05-31 02:32:11.228608,,0
security,win*,1569,,2023-06-02 21:23:11.228609,,0
security,history_access,,Access,2023-05-28 13:17:11.228611,,1
security,history_access,,Access,2023-06-01 17:08:11.228613,,1
security,win*,4560,,2023-05-30 15:33:11.228615,,1
security,history_access,,Access,2023-05-31 22:20:11.228617,,0
security,win*,3998,,2023-05-30 23:54:11.228619,,1
security,win*,3610,,2023-05-28 04:09:11.228621,,1
security,win*,3669,,2023-05-29 02:07:11.228623,,0
security,win*,4305,,2023-05-30 10:53:11.228625,,0
security,history_access,,Access,2023-05-29 15:22:11.228627,,1
security,win*,2191,,2023-05-27 17:28:11.228630,,0
security,win*,2021,,2023-06-03 09:31:11.228632,,0
security,win*,4051,,2023-05-30 12:18:11.228634,,1
security,win*,3825,,2023-05-29 08:47:11.228636,,1
security,win*,2172,,2023-05-30 08:28:11.228638,,1
security,history_access,,Access,2023-06-03 13:43:11.228640,,1
security,win*,1523,,2023-06-02 04:37:11.228642,,0
security,history_access,,Access,2023-05-28 14:07:11.228644,,1
security,history_access,,Access,2023-05-27 23:37:11.228646,,1
security,history_access,,Access,2023-06-02 00:22:11.228648,,0
security,history_access,,Access,2023-05-31 16:38:11.228650,,0
security,win*,610,,2023-06-01 14:00:11.228652,,1
security,history_access,,Access,2023-05-30 16:34:11.228654,,1
security,win*,3766,,2023-05-31 17:54:11.228656,,0
security,win*,4441,,2023-05-30 16:34:11.228658,,1
security,history_access,,Access,2023-05-30 10:05:11.228660,,1
security,win*,4179,,2023-06-01 00:26:11.228662,,0
security,win*,1849,,2023-06-03 15:08:11.228664,,0
security,history_access,,Access,2023-05-29 12:59:11.228666,,0
security,history_access,,Access,2023-05-28 21:18:11.228668,,0
security,win*,3489,,2023-06-02 20:48:11.228670,,0
security,history_access,,Access,2023-06-02 08:44:11.228672,,0
security,win*,1893,,2023-05-31 20:15:11.228673,,1
security,history_access,,Access,2023-05-30 13:18:11.228675,,0
security,history_access,,Access,2023-05-29 22:38:11.228677,,0
security,history_access,,Access,2023-06-02 22:32:11.228679,,1
security,history_access,,Access,2023-05-28 09:44:11.228681,,0
security,history_access,,Access,2023-05-30 20:44:11.228682,,1
security,win*,3043,,2023-06-01 09:00:11.228685,,1
security,history_access,,Access,2023-05-28 15:58:11.228687,,1
security,history_access,,Access,2023-06-03 14:41:11.228689,,0
security,win*,3586,,2023-06-03 06:36:11.228690,,0
security,win*,1865,,2023-05-29 01:55:11.228693,,1
security,win*,4292,,2023-05-29 06:55:11.228695,,1
security,history_access,,Access,2023-06-02 04:02:11.228697,,1
security,win*,1869,,2023-06-03 03:32:11.228698,,0
security,history_access,,Access,2023-06-01 09:03:11.228709,,1
security,win*,1304,,2023-05-31 05:12:11.228711,,1
security,history_access,,Access,2023-06-02 23:47:11.228713,,0
security,win*,3476,,2023-05-30 06:57:11.228715,,0
security,win*,1635,,2023-05-28 12:34:11.228717,,1
security,history_access,,Access,2023-06-01 00:53:11.228719,,0
